"origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","date"
"SEA",2016,8,3,5,NA,NA,NA,0,0,0,NA,NA,10,2016-08-03 05:00:00
"SEA",2016,8,3,6,NA,NA,NA,210,9.20624,10.5943568672,NA,NA,10,2016-08-03 06:00:00
"SEA",2016,8,3,7,NA,NA,NA,220,9.20624,10.5943568672,NA,NA,10,2016-08-03 07:00:00
"SEA",2016,8,3,8,NA,NA,NA,210,8.05546,9.2700622588,NA,NA,10,2016-08-03 08:00:00
"SEA",2016,8,3,9,NA,NA,NA,210,5.7539,6.621473042,NA,NA,10,2016-08-03 09:00:00
"SEA",2016,8,3,10,NA,NA,NA,160,5.7539,6.621473042,NA,NA,10,2016-08-03 10:00:00
"SEA",2016,8,3,11,NA,NA,NA,160,4.60312,5.2971784336,NA,NA,10,2016-08-03 11:00:00
"SEA",2016,8,3,12,NA,NA,NA,150,3.45234,3.9728838252,NA,NA,10,2016-08-03 12:00:00
"SEA",2016,8,3,13,NA,NA,NA,160,3.45234,3.9728838252,NA,NA,10,2016-08-03 13:00:00
"SEA",2016,8,3,14,NA,NA,NA,180,3.45234,3.9728838252,NA,NA,10,2016-08-03 14:00:00
"SEA",2016,8,3,15,NA,NA,NA,170,5.7539,6.621473042,NA,NA,10,2016-08-03 15:00:00
"SEA",2016,8,3,16,NA,NA,NA,180,3.45234,3.9728838252,NA,NA,10,2016-08-03 16:00:00
"SEA",2016,8,3,17,NA,NA,NA,280,4.60312,5.2971784336,NA,NA,7,2016-08-03 17:00:00
"SEA",2016,8,3,18,NA,NA,NA,220,3.45234,3.9728838252,NA,NA,10,2016-08-03 18:00:00
"SEA",2016,8,3,19,NA,NA,NA,270,8.05546,9.2700622588,NA,NA,10,2016-08-03 19:00:00
"SEA",2016,8,3,20,NA,NA,NA,270,3.45234,3.9728838252,NA,NA,10,2016-08-03 20:00:00
"SEA",2016,8,3,21,NA,NA,NA,290,10.35702,11.9186514756,NA,NA,10,2016-08-03 21:00:00
"SEA",2016,8,3,22,NA,NA,NA,290,10.35702,11.9186514756,NA,NA,10,2016-08-03 22:00:00
"SEA",2016,8,3,23,NA,NA,NA,310,10.35702,11.9186514756,NA,NA,10,2016-08-03 23:00:00
"SEA",2016,8,4,0,NA,NA,NA,350,4.60312,5.2971784336,NA,NA,10,2016-08-04 00:00:00
"SEA",2016,8,4,1,NA,NA,NA,340,9.20624,10.5943568672,NA,NA,10,2016-08-04 01:00:00
"SEA",2016,8,4,2,NA,NA,NA,330,9.20624,10.5943568672,NA,NA,10,2016-08-04 02:00:00
"SEA",2016,8,4,3,NA,NA,NA,340,11.5078,13.242946084,NA,NA,10,2016-08-04 03:00:00
"SEA",2016,8,4,4,NA,NA,NA,360,10.35702,11.9186514756,NA,NA,10,2016-08-04 04:00:00
"SEA",2016,8,4,5,NA,NA,NA,360,9.20624,10.5943568672,NA,NA,10,2016-08-04 05:00:00
"SEA",2016,8,4,6,NA,NA,NA,20,9.20624,10.5943568672,NA,NA,10,2016-08-04 06:00:00
"SEA",2016,8,4,7,NA,NA,NA,50,8.05546,9.2700622588,NA,NA,10,2016-08-04 07:00:00
"SEA",2016,8,4,8,NA,NA,NA,50,9.20624,10.5943568672,NA,NA,10,2016-08-04 08:00:00
"SEA",2016,8,4,9,NA,NA,NA,40,11.5078,13.242946084,NA,NA,10,2016-08-04 09:00:00
"SEA",2016,8,4,10,NA,NA,NA,40,10.35702,11.9186514756,NA,NA,10,2016-08-04 10:00:00
"SEA",2016,8,4,11,NA,NA,NA,30,8.05546,9.2700622588,NA,NA,10,2016-08-04 11:00:00
"SEA",2016,8,4,12,NA,NA,NA,360,5.7539,6.621473042,NA,NA,10,2016-08-04 12:00:00
"SEA",2016,8,4,13,NA,NA,NA,340,3.45234,3.9728838252,NA,NA,10,2016-08-04 13:00:00
"SEA",2016,8,4,14,NA,NA,NA,340,5.7539,6.621473042,NA,NA,10,2016-08-04 14:00:00
"SEA",2016,8,4,15,NA,NA,NA,350,4.60312,5.2971784336,NA,NA,10,2016-08-04 15:00:00
"SEA",2016,8,4,16,NA,NA,NA,20,6.90468,7.9457676504,NA,NA,10,2016-08-04 16:00:00
"SEA",2016,8,4,17,NA,NA,NA,360,6.90468,7.9457676504,NA,NA,10,2016-08-04 17:00:00
"SEA",2016,8,4,18,NA,NA,NA,350,9.20624,10.5943568672,NA,NA,10,2016-08-04 18:00:00
"SEA",2016,8,4,19,NA,NA,NA,NA,NA,NA,NA,NA,10,2016-08-04 19:00:00
"SEA",2016,8,4,20,NA,NA,NA,10,11.5078,13.242946084,NA,NA,10,2016-08-04 20:00:00
"SEA",2016,8,4,21,NA,NA,NA,330,11.5078,13.242946084,NA,NA,10,2016-08-04 21:00:00
"SEA",2016,8,4,22,NA,NA,NA,NA,NA,NA,NA,NA,10,2016-08-04 22:00:00
"SEA",2016,8,4,23,NA,NA,NA,NA,NA,NA,NA,NA,10,2016-08-04 23:00:00
"SEA",2016,8,5,0,NA,NA,NA,360,13.80936,15.8915353008,NA,NA,10,2016-08-05 00:00:00
"SEA",2016,8,5,1,NA,NA,NA,330,13.80936,15.8915353008,NA,NA,10,2016-08-05 01:00:00
"SEA",2016,8,5,2,NA,NA,NA,340,13.80936,15.8915353008,NA,NA,10,2016-08-05 02:00:00
"SEA",2016,8,5,3,NA,NA,NA,340,11.5078,13.242946084,NA,NA,10,2016-08-05 03:00:00
"SEA",2016,8,5,4,NA,NA,NA,340,11.5078,13.242946084,NA,NA,10,2016-08-05 04:00:00
"SEA",2016,8,5,5,NA,NA,NA,360,8.05546,9.2700622588,NA,NA,10,2016-08-05 05:00:00
"SEA",2016,8,5,6,NA,NA,NA,10,11.5078,13.242946084,NA,NA,10,2016-08-05 06:00:00
"SEA",2016,8,5,7,NA,NA,NA,20,9.20624,10.5943568672,NA,NA,10,2016-08-05 07:00:00
"SEA",2016,8,5,8,NA,NA,NA,20,11.5078,13.242946084,NA,NA,10,2016-08-05 08:00:00
"SEA",2016,8,5,9,NA,NA,NA,20,10.35702,11.9186514756,NA,NA,10,2016-08-05 09:00:00
"SEA",2016,8,5,10,NA,NA,NA,330,4.60312,5.2971784336,NA,NA,10,2016-08-05 10:00:00
"SEA",2016,8,5,11,NA,NA,NA,20,3.45234,3.9728838252,NA,NA,10,2016-08-05 11:00:00
"SEA",2016,8,5,12,NA,NA,NA,0,0,0,NA,NA,10,2016-08-05 12:00:00
"SEA",2016,8,5,13,NA,NA,NA,270,3.45234,3.9728838252,NA,NA,10,2016-08-05 13:00:00
"SEA",2016,8,5,14,NA,NA,NA,300,3.45234,3.9728838252,NA,NA,10,2016-08-05 14:00:00
"SEA",2016,8,5,15,NA,NA,NA,250,4.60312,5.2971784336,NA,NA,10,2016-08-05 15:00:00
"SEA",2016,8,5,16,NA,NA,NA,210,6.90468,7.9457676504,NA,NA,10,2016-08-05 16:00:00
"SEA",2016,8,5,17,NA,NA,NA,220,10.35702,11.9186514756,NA,NA,10,2016-08-05 17:00:00
"SEA",2016,8,5,18,NA,NA,NA,210,6.90468,7.9457676504,NA,NA,10,2016-08-05 18:00:00
"SEA",2016,8,5,19,NA,NA,NA,200,9.20624,10.5943568672,NA,NA,10,2016-08-05 19:00:00
"SEA",2016,8,5,20,NA,NA,NA,230,9.20624,10.5943568672,NA,NA,10,2016-08-05 20:00:00
"SEA",2016,8,5,21,NA,NA,NA,230,10.35702,11.9186514756,NA,NA,10,2016-08-05 21:00:00
"SEA",2016,8,5,22,NA,NA,NA,210,11.5078,13.242946084,NA,NA,10,2016-08-05 22:00:00
"SEA",2016,8,5,23,NA,NA,NA,200,10.35702,11.9186514756,NA,NA,10,2016-08-05 23:00:00
"SEA",2016,8,6,0,NA,NA,NA,220,9.20624,10.5943568672,NA,NA,10,2016-08-06 00:00:00
"SEA",2016,8,6,1,NA,NA,NA,250,10.35702,11.9186514756,NA,NA,10,2016-08-06 01:00:00
"SEA",2016,8,6,2,NA,NA,NA,280,9.20624,10.5943568672,NA,NA,10,2016-08-06 02:00:00
"SEA",2016,8,6,3,NA,NA,NA,290,5.7539,6.621473042,NA,NA,10,2016-08-06 03:00:00
"SEA",2016,8,6,4,NA,NA,NA,200,4.60312,5.2971784336,NA,NA,10,2016-08-06 04:00:00
"SEA",2016,8,6,5,NA,NA,NA,200,6.90468,7.9457676504,NA,NA,10,2016-08-06 05:00:00
"SEA",2016,8,6,6,NA,NA,NA,0,0,0,NA,NA,10,2016-08-06 06:00:00
"SEA",2016,8,6,7,NA,NA,NA,210,5.7539,6.621473042,NA,NA,10,2016-08-06 07:00:00
"SEA",2016,8,6,8,NA,NA,NA,230,4.60312,5.2971784336,NA,NA,10,2016-08-06 08:00:00
"SEA",2016,8,6,9,NA,NA,NA,160,4.60312,5.2971784336,NA,NA,10,2016-08-06 09:00:00
"SEA",2016,8,6,10,NA,NA,NA,150,4.60312,5.2971784336,NA,NA,10,2016-08-06 10:00:00
"SEA",2016,8,6,11,NA,NA,NA,140,5.7539,6.621473042,NA,NA,10,2016-08-06 11:00:00
"SEA",2016,8,6,12,NA,NA,NA,130,6.90468,7.9457676504,NA,NA,10,2016-08-06 12:00:00
"SEA",2016,8,6,13,NA,NA,NA,120,8.05546,9.2700622588,NA,NA,10,2016-08-06 13:00:00
"SEA",2016,8,6,14,NA,NA,NA,130,6.90468,7.9457676504,NA,NA,10,2016-08-06 14:00:00
"SEA",2016,8,6,15,NA,NA,NA,160,8.05546,9.2700622588,NA,NA,10,2016-08-06 15:00:00
"SEA",2016,8,6,16,NA,NA,NA,150,8.05546,9.2700622588,NA,NA,10,2016-08-06 16:00:00
"SEA",2016,8,6,17,NA,NA,NA,200,6.90468,7.9457676504,NA,NA,10,2016-08-06 17:00:00
"SEA",2016,8,6,18,NA,NA,NA,220,9.20624,10.5943568672,NA,NA,10,2016-08-06 18:00:00
"SEA",2016,8,6,19,NA,NA,NA,180,12.65858,14.5672406924,NA,NA,10,2016-08-06 19:00:00
"SEA",2016,8,6,20,NA,NA,NA,240,8.05546,9.2700622588,NA,NA,10,2016-08-06 20:00:00
"SEA",2016,8,6,21,NA,NA,NA,190,10.35702,11.9186514756,NA,NA,10,2016-08-06 21:00:00
"SEA",2016,8,6,22,NA,NA,NA,170,8.05546,9.2700622588,NA,NA,10,2016-08-06 22:00:00
"SEA",2016,8,6,23,NA,NA,NA,240,4.60312,5.2971784336,NA,NA,10,2016-08-06 23:00:00
"SEA",2016,8,7,0,NA,NA,NA,260,5.7539,6.621473042,NA,NA,10,2016-08-07 00:00:00
"SEA",2016,8,7,1,NA,NA,NA,190,9.20624,10.5943568672,NA,NA,10,2016-08-07 01:00:00
"SEA",2016,8,7,2,NA,NA,NA,220,9.20624,10.5943568672,NA,NA,10,2016-08-07 02:00:00
"SEA",2016,8,7,3,NA,NA,NA,240,4.60312,5.2971784336,NA,NA,10,2016-08-07 03:00:00
"SEA",2016,8,7,4,NA,NA,NA,260,3.45234,3.9728838252,NA,NA,10,2016-08-07 04:00:00
"SEA",2016,8,7,5,NA,NA,NA,240,3.45234,3.9728838252,NA,NA,10,2016-08-07 05:00:00
"SEA",2016,8,7,6,NA,NA,NA,270,3.45234,3.9728838252,NA,NA,10,2016-08-07 06:00:00
"SEA",2016,8,7,7,NA,NA,NA,0,0,0,NA,NA,10,2016-08-07 07:00:00
"SEA",2016,8,7,8,NA,NA,NA,0,0,0,NA,NA,10,2016-08-07 08:00:00
"SEA",2016,8,7,9,NA,NA,NA,0,0,0,NA,NA,10,2016-08-07 09:00:00
"SEA",2016,8,7,10,NA,NA,NA,250,3.45234,3.9728838252,NA,NA,10,2016-08-07 10:00:00
"SEA",2016,8,7,11,NA,NA,NA,0,0,0,NA,NA,10,2016-08-07 11:00:00
"SEA",2016,8,7,12,NA,NA,NA,160,4.60312,5.2971784336,NA,NA,10,2016-08-07 12:00:00
"SEA",2016,8,7,13,NA,NA,NA,150,5.7539,6.621473042,NA,NA,10,2016-08-07 13:00:00
"SEA",2016,8,7,14,NA,NA,NA,210,3.45234,3.9728838252,NA,NA,10,2016-08-07 14:00:00
"SEA",2016,8,7,15,NA,NA,NA,NA,NA,NA,NA,NA,10,2016-08-07 15:00:00
"SEA",2016,8,7,16,NA,NA,NA,200,9.20624,10.5943568672,NA,NA,10,2016-08-07 16:00:00
"SEA",2016,8,7,17,NA,NA,NA,180,5.7539,6.621473042,NA,NA,10,2016-08-07 17:00:00
"SEA",2016,8,7,18,NA,NA,NA,240,6.90468,7.9457676504,0.01,NA,3,2016-08-07 18:00:00
"SEA",2016,8,7,19,NA,NA,NA,170,6.90468,7.9457676504,NA,NA,10,2016-08-07 19:00:00
"SEA",2016,8,7,20,NA,NA,NA,200,8.05546,9.2700622588,NA,NA,10,2016-08-07 20:00:00
"SEA",2016,8,7,21,NA,NA,NA,190,9.20624,10.5943568672,NA,NA,10,2016-08-07 21:00:00
"SEA",2016,8,7,22,NA,NA,NA,220,11.5078,13.242946084,NA,NA,10,2016-08-07 22:00:00
"SEA",2016,8,7,23,NA,NA,NA,230,10.35702,11.9186514756,NA,NA,10,2016-08-07 23:00:00
"SEA",2016,8,8,0,NA,NA,NA,210,10.35702,11.9186514756,NA,NA,10,2016-08-08 00:00:00
"SEA",2016,8,8,1,NA,NA,NA,220,6.90468,7.9457676504,NA,NA,10,2016-08-08 01:00:00
"SEA",2016,8,8,2,NA,NA,NA,210,8.05546,9.2700622588,NA,NA,10,2016-08-08 02:00:00
"SEA",2016,8,8,3,NA,NA,NA,200,11.5078,13.242946084,NA,NA,10,2016-08-08 03:00:00
"SEA",2016,8,8,4,NA,NA,NA,210,8.05546,9.2700622588,NA,NA,10,2016-08-08 04:00:00
"SEA",2016,8,8,5,60.98,55.04,80.78,200,8.05546,9.2700622588,0,NA,10,2016-08-08 05:00:00
"SEA",2016,8,8,6,NA,NA,NA,200,6.90468,7.9457676504,NA,NA,10,2016-08-08 06:00:00
"SEA",2016,8,8,7,NA,NA,NA,210,5.7539,6.621473042,NA,NA,10,2016-08-08 07:00:00
"SEA",2016,8,8,8,NA,NA,NA,230,9.20624,10.5943568672,NA,NA,10,2016-08-08 08:00:00
"SEA",2016,8,8,9,NA,NA,NA,220,6.90468,7.9457676504,NA,NA,10,2016-08-08 09:00:00
"SEA",2016,8,8,10,NA,NA,NA,220,8.05546,9.2700622588,NA,NA,10,2016-08-08 10:00:00
"SEA",2016,8,8,11,NA,NA,NA,200,6.90468,7.9457676504,NA,NA,8,2016-08-08 11:00:00
"SEA",2016,8,8,12,NA,NA,NA,180,6.90468,7.9457676504,NA,NA,10,2016-08-08 12:00:00
"SEA",2016,8,8,13,NA,NA,NA,190,5.7539,6.621473042,NA,NA,10,2016-08-08 13:00:00
"SEA",2016,8,8,14,NA,NA,NA,190,9.20624,10.5943568672,NA,NA,10,2016-08-08 14:00:00
"SEA",2016,8,8,15,NA,NA,NA,220,6.90468,7.9457676504,NA,NA,10,2016-08-08 15:00:00
"SEA",2016,8,8,16,NA,NA,NA,210,4.60312,5.2971784336,NA,NA,10,2016-08-08 16:00:00
"SEA",2016,8,8,17,NA,NA,NA,280,5.7539,6.621473042,NA,NA,10,2016-08-08 17:00:00
"SEA",2016,8,8,18,NA,NA,NA,270,3.45234,3.9728838252,NA,NA,10,2016-08-08 18:00:00
"SEA",2016,8,8,19,NA,NA,NA,220,3.45234,3.9728838252,NA,NA,10,2016-08-08 19:00:00
"SEA",2016,8,8,20,NA,NA,NA,100,3.45234,3.9728838252,NA,NA,10,2016-08-08 20:00:00
"SEA",2016,8,8,21,NA,NA,NA,340,5.7539,6.621473042,NA,NA,10,2016-08-08 21:00:00
"SEA",2016,8,8,22,NA,NA,NA,0,0,0,NA,NA,10,2016-08-08 22:00:00
"SEA",2016,8,8,23,NA,NA,NA,270,9.20624,10.5943568672,NA,NA,10,2016-08-08 23:00:00
"SEA",2016,8,9,0,NA,NA,NA,350,9.20624,10.5943568672,NA,NA,10,2016-08-09 00:00:00
"SEA",2016,8,9,1,NA,NA,NA,260,8.05546,9.2700622588,NA,NA,10,2016-08-09 01:00:00
"SEA",2016,8,9,2,NA,NA,NA,290,8.05546,9.2700622588,NA,NA,10,2016-08-09 02:00:00
"SEA",2016,8,9,3,NA,NA,NA,290,4.60312,5.2971784336,NA,NA,10,2016-08-09 03:00:00
"SEA",2016,8,9,4,NA,NA,NA,340,5.7539,6.621473042,NA,NA,10,2016-08-09 04:00:00
"SEA",2016,8,9,5,NA,NA,NA,40,9.20624,10.5943568672,NA,NA,10,2016-08-09 05:00:00
"SEA",2016,8,9,6,NA,NA,NA,50,10.35702,11.9186514756,NA,NA,10,2016-08-09 06:00:00
"SEA",2016,8,9,7,NA,NA,NA,30,8.05546,9.2700622588,NA,NA,10,2016-08-09 07:00:00
"SEA",2016,8,9,8,NA,NA,NA,0,0,0,NA,NA,10,2016-08-09 08:00:00
"SEA",2016,8,9,9,NA,NA,NA,240,4.60312,5.2971784336,NA,NA,10,2016-08-09 09:00:00
"SEA",2016,8,9,10,NA,NA,NA,240,5.7539,6.621473042,NA,NA,10,2016-08-09 10:00:00
"SEA",2016,8,9,11,NA,NA,NA,200,6.90468,7.9457676504,NA,NA,10,2016-08-09 11:00:00
"SEA",2016,8,9,12,NA,NA,NA,210,5.7539,6.621473042,NA,NA,10,2016-08-09 12:00:00
"SEA",2016,8,9,13,NA,NA,NA,210,6.90468,7.9457676504,NA,NA,10,2016-08-09 13:00:00
"SEA",2016,8,9,14,NA,NA,NA,220,6.90468,7.9457676504,NA,NA,10,2016-08-09 14:00:00
"SEA",2016,8,9,15,NA,NA,NA,230,6.90468,7.9457676504,NA,NA,10,2016-08-09 15:00:00
"SEA",2016,8,9,16,NA,NA,NA,200,5.7539,6.621473042,NA,NA,10,2016-08-09 16:00:00
"SEA",2016,8,9,17,NA,NA,NA,210,6.90468,7.9457676504,NA,NA,10,2016-08-09 17:00:00
"SEA",2016,8,9,18,NA,NA,NA,200,8.05546,9.2700622588,NA,NA,10,2016-08-09 18:00:00
"SEA",2016,8,9,19,NA,NA,NA,170,6.90468,7.9457676504,NA,NA,10,2016-08-09 19:00:00
"SEA",2016,8,9,20,NA,NA,NA,210,8.05546,9.2700622588,NA,NA,10,2016-08-09 20:00:00
"SEA",2016,8,9,21,NA,NA,NA,230,8.05546,9.2700622588,NA,NA,10,2016-08-09 21:00:00
"SEA",2016,8,9,22,68,53.96,60.77,240,5.7539,6.621473042,0,1017.4,10,2016-08-09 22:00:00
"SEA",2016,8,9,23,71.06,55.04,56.93,240,8.05546,9.2700622588,0,1017,10,2016-08-09 23:00:00
"SEA",2016,8,10,0,69.08,55.04,60.91,240,6.90468,7.9457676504,0,1017.1,10,2016-08-10 00:00:00
"SEA",2016,8,10,1,66.92,55.04,65.61,NA,NA,NA,0,1017.4,10,2016-08-10 01:00:00
"SEA",2016,8,10,2,66.02,55.04,67.69,240,6.90468,7.9457676504,0,1017.7,10,2016-08-10 02:00:00
"SEA",2016,8,10,3,64.94,55.04,70.28,210,4.60312,5.2971784336,0,1017.7,10,2016-08-10 03:00:00
"SEA",2016,8,10,4,62.96,55.94,77.83,200,4.60312,5.2971784336,0,1018,10,2016-08-10 04:00:00
"SEA",2016,8,10,5,62.96,55.04,75.33,210,5.7539,6.621473042,0,1018.1,10,2016-08-10 05:00:00
"SEA",2016,8,10,6,60.98,55.94,83.47,190,6.90468,7.9457676504,0,1018,10,2016-08-10 06:00:00
"SEA",2016,8,10,7,60.08,55.94,86.18,200,4.60312,5.2971784336,0,1018.1,10,2016-08-10 07:00:00
"SEA",2016,8,10,8,60.08,55.94,86.18,200,3.45234,3.9728838252,0,1018.2,10,2016-08-10 08:00:00
"SEA",2016,8,10,9,60.08,55.94,86.18,240,3.45234,3.9728838252,0,1018.2,10,2016-08-10 09:00:00
"SEA",2016,8,10,10,60.08,55.94,86.18,250,3.45234,3.9728838252,0,NA,10,2016-08-10 10:00:00
"SEA",2016,8,10,11,57.92,55.94,93.1,200,4.60312,5.2971784336,0,1018.5,10,2016-08-10 11:00:00
"SEA",2016,8,10,12,59,55.94,89.57,230,3.45234,3.9728838252,0,1018.9,10,2016-08-10 12:00:00
"SEA",2016,8,10,13,59,55.94,89.57,240,3.45234,3.9728838252,0,1019.1,10,2016-08-10 13:00:00
"SEA",2016,8,10,14,59,55.94,89.57,0,0,0,0,1019.5,10,2016-08-10 14:00:00
"SEA",2016,8,10,15,62.06,55.94,80.34,0,0,0,0,1019.4,10,2016-08-10 15:00:00
"SEA",2016,8,10,16,62.6,57.2,82.5,280,4.60312,5.2971784336,0,NA,10,2016-08-10 16:00:00
"SEA",2016,8,10,17,NA,NA,NA,300,6.90468,7.9457676504,NA,NA,10,2016-08-10 17:00:00
"SEA",2016,8,10,18,NA,NA,NA,290,4.60312,5.2971784336,NA,NA,10,2016-08-10 18:00:00
"SEA",2016,8,10,19,NA,NA,NA,80,3.45234,3.9728838252,NA,NA,10,2016-08-10 19:00:00
"SEA",2016,8,10,20,NA,NA,NA,340,8.05546,9.2700622588,NA,NA,10,2016-08-10 20:00:00
"SEA",2016,8,10,21,NA,NA,NA,350,4.60312,5.2971784336,NA,NA,10,2016-08-10 21:00:00
"SEA",2016,8,10,22,NA,NA,NA,340,6.90468,7.9457676504,NA,NA,10,2016-08-10 22:00:00
"SEA",2016,8,10,23,NA,NA,NA,290,10.35702,11.9186514756,NA,NA,10,2016-08-10 23:00:00
"SEA",2016,8,11,0,NA,NA,NA,300,11.5078,13.242946084,NA,NA,10,2016-08-11 00:00:00
"SEA",2016,8,11,1,NA,NA,NA,350,11.5078,13.242946084,NA,NA,10,2016-08-11 01:00:00
"SEA",2016,8,11,2,NA,NA,NA,360,11.5078,13.242946084,NA,NA,10,2016-08-11 02:00:00
"SEA",2016,8,11,3,NA,NA,NA,330,11.5078,13.242946084,NA,NA,10,2016-08-11 03:00:00
"SEA",2016,8,11,4,NA,NA,NA,340,8.05546,9.2700622588,NA,NA,10,2016-08-11 04:00:00
"SEA",2016,8,11,5,NA,NA,NA,360,8.05546,9.2700622588,NA,NA,10,2016-08-11 05:00:00
"SEA",2016,8,11,6,NA,NA,NA,350,8.05546,9.2700622588,NA,NA,10,2016-08-11 06:00:00
"SEA",2016,8,11,7,NA,NA,NA,20,10.35702,11.9186514756,NA,NA,10,2016-08-11 07:00:00
"SEA",2016,8,11,8,NA,NA,NA,20,9.20624,10.5943568672,NA,NA,10,2016-08-11 08:00:00
"SEA",2016,8,11,9,NA,NA,NA,30,9.20624,10.5943568672,NA,NA,10,2016-08-11 09:00:00
"SEA",2016,8,11,10,NA,NA,NA,30,10.35702,11.9186514756,NA,NA,10,2016-08-11 10:00:00
"SEA",2016,8,11,11,NA,NA,NA,20,5.7539,6.621473042,NA,NA,10,2016-08-11 11:00:00
"SEA",2016,8,11,12,NA,NA,NA,20,4.60312,5.2971784336,NA,NA,10,2016-08-11 12:00:00
"SEA",2016,8,11,13,NA,NA,NA,320,4.60312,5.2971784336,NA,NA,10,2016-08-11 13:00:00
"SEA",2016,8,11,14,NA,NA,NA,10,5.7539,6.621473042,NA,NA,10,2016-08-11 14:00:00
"SEA",2016,8,11,15,NA,NA,NA,360,8.05546,9.2700622588,NA,NA,10,2016-08-11 15:00:00
"SEA",2016,8,11,16,NA,NA,NA,20,8.05546,9.2700622588,NA,NA,10,2016-08-11 16:00:00
"SEA",2016,8,11,17,NA,NA,NA,10,9.20624,10.5943568672,NA,NA,10,2016-08-11 17:00:00
"SEA",2016,8,11,18,NA,NA,NA,350,6.90468,7.9457676504,NA,NA,10,2016-08-11 18:00:00
"SEA",2016,8,11,19,NA,NA,NA,360,11.5078,13.242946084,NA,NA,10,2016-08-11 19:00:00
"SEA",2016,8,11,20,NA,NA,NA,350,14.96014,17.2158299092,NA,NA,10,2016-08-11 20:00:00
"SEA",2016,8,11,21,NA,NA,NA,330,13.80936,15.8915353008,NA,NA,10,2016-08-11 21:00:00
"SEA",2016,8,11,22,NA,NA,NA,10,10.35702,11.9186514756,NA,NA,10,2016-08-11 22:00:00
"SEA",2016,8,11,23,NA,NA,NA,290,10.35702,11.9186514756,NA,NA,10,2016-08-11 23:00:00
"SEA",2016,8,12,0,NA,NA,NA,310,8.05546,9.2700622588,NA,NA,10,2016-08-12 00:00:00
"SEA",2016,8,12,1,NA,NA,NA,300,10.35702,11.9186514756,NA,NA,10,2016-08-12 01:00:00
"SEA",2016,8,12,2,NA,NA,NA,340,10.35702,11.9186514756,NA,NA,10,2016-08-12 02:00:00
"SEA",2016,8,12,3,NA,NA,NA,340,9.20624,10.5943568672,NA,NA,10,2016-08-12 03:00:00
"SEA",2016,8,12,4,NA,NA,NA,360,6.90468,7.9457676504,NA,NA,10,2016-08-12 04:00:00
"SEA",2016,8,12,5,NA,NA,NA,360,8.05546,9.2700622588,NA,NA,10,2016-08-12 05:00:00
"SEA",2016,8,12,6,NA,NA,NA,360,8.05546,9.2700622588,NA,NA,10,2016-08-12 06:00:00
"SEA",2016,8,12,7,NA,NA,NA,10,8.05546,9.2700622588,NA,NA,10,2016-08-12 07:00:00
"SEA",2016,8,12,8,NA,NA,NA,20,9.20624,10.5943568672,NA,NA,10,2016-08-12 08:00:00
"SEA",2016,8,12,9,NA,NA,NA,10,4.60312,5.2971784336,NA,NA,10,2016-08-12 09:00:00
"SEA",2016,8,12,10,NA,NA,NA,30,5.7539,6.621473042,NA,NA,10,2016-08-12 10:00:00
"SEA",2016,8,12,11,NA,NA,NA,30,5.7539,6.621473042,NA,NA,10,2016-08-12 11:00:00
"SEA",2016,8,12,12,NA,NA,NA,40,5.7539,6.621473042,NA,NA,10,2016-08-12 12:00:00
"SEA",2016,8,12,13,NA,NA,NA,50,6.90468,7.9457676504,NA,NA,10,2016-08-12 13:00:00
"SEA",2016,8,12,14,NA,NA,NA,0,0,0,NA,NA,10,2016-08-12 14:00:00
"SEA",2016,8,12,15,NA,NA,NA,90,4.60312,5.2971784336,NA,NA,10,2016-08-12 15:00:00
"SEA",2016,8,12,16,NA,NA,NA,320,4.60312,5.2971784336,NA,NA,10,2016-08-12 16:00:00
"SEA",2016,8,12,17,NA,NA,NA,340,9.20624,10.5943568672,NA,NA,10,2016-08-12 17:00:00
"SEA",2016,8,12,18,NA,NA,NA,10,8.05546,9.2700622588,NA,NA,10,2016-08-12 18:00:00
"SEA",2016,8,12,19,NA,NA,NA,310,6.90468,7.9457676504,NA,NA,10,2016-08-12 19:00:00
"SEA",2016,8,12,20,NA,NA,NA,350,5.7539,6.621473042,NA,NA,10,2016-08-12 20:00:00
"SEA",2016,8,12,21,NA,NA,NA,310,8.05546,9.2700622588,NA,NA,10,2016-08-12 21:00:00
"SEA",2016,8,12,22,NA,NA,NA,270,9.20624,10.5943568672,NA,NA,10,2016-08-12 22:00:00
"SEA",2016,8,12,23,NA,NA,NA,340,5.7539,6.621473042,NA,NA,10,2016-08-12 23:00:00
"SEA",2016,8,13,0,NA,NA,NA,350,8.05546,9.2700622588,NA,NA,10,2016-08-13 00:00:00
"SEA",2016,8,13,1,NA,NA,NA,300,8.05546,9.2700622588,NA,NA,10,2016-08-13 01:00:00
"SEA",2016,8,13,2,NA,NA,NA,340,8.05546,9.2700622588,NA,NA,10,2016-08-13 02:00:00
"SEA",2016,8,13,3,NA,NA,NA,350,9.20624,10.5943568672,NA,NA,10,2016-08-13 03:00:00
"SEA",2016,8,13,4,NA,NA,NA,360,9.20624,10.5943568672,NA,NA,10,2016-08-13 04:00:00
"SEA",2016,8,13,5,NA,NA,NA,360,6.90468,7.9457676504,NA,NA,10,2016-08-13 05:00:00
"SEA",2016,8,13,6,NA,NA,NA,360,5.7539,6.621473042,NA,NA,10,2016-08-13 06:00:00
